epoch 19 / 48,             	step 1200 / 1875,             	loss = 0.1587
epoch 19 / 48,             	step 1300 / 1875,             	loss = 0.1569
epoch 19 / 48,             	step 1400 / 1875,             	loss = 0.0588
epoch 19 / 48,             	step 1500 / 1875,             	loss = 0.1447
epoch 19 / 48,             	step 1600 / 1875,             	loss = 0.0327
epoch 19 / 48,             	step 1700 / 1875,             	loss = 0.2437
epoch 19 / 48,             	step 1800 / 1875,             	loss = 0.0720
epoch 20 / 48,             	step 100 / 1875,             	loss = 0.0224
epoch 20 / 48,             	step 200 / 1875,             	loss = 0.0892
epoch 20 / 48,             	step 300 / 1875,             	loss = 0.0236
epoch 20 / 48,             	step 400 / 1875,             	loss = 0.0523
epoch 20 / 48,             	step 500 / 1875,             	loss = 0.0283
epoch 20 / 48,             	step 600 / 1875,             	loss = 0.0345
epoch 20 / 48,             	step 700 / 1875,             	loss = 0.3451
epoch 20 / 48,             	step 800 / 1875,             	loss = 0.0632
epoch 20 / 48,             	step 900 / 1875,             	loss = 0.2518
epoch 20 / 48,             	step 1000 / 1875,             	loss = 0.0597
epoch 20 / 48,             	step 1100 / 1875,             	loss = 0.0395
epoch 20 / 48,             	step 1200 / 1875,             	loss = 0.0362
epoch 20 / 48,             	step 1300 / 1875,             	loss = 0.1705
epoch 20 / 48,             	step 1400 / 1875,             	loss = 0.1645
epoch 20 / 48,             	step 1500 / 1875,             	loss = 0.0353
epoch 20 / 48,             	step 1600 / 1875,             	loss = 0.1532
epoch 20 / 48,             	step 1700 / 1875,             	loss = 0.2086
epoch 20 / 48,             	step 1800 / 1875,             	loss = 0.0596
epoch 21 / 48,             	step 100 / 1875,             	loss = 0.3012
epoch 21 / 48,             	step 200 / 1875,             	loss = 0.0997
epoch 21 / 48,             	step 300 / 1875,             	loss = 0.0954
epoch 21 / 48,             	step 400 / 1875,             	loss = 0.0674
epoch 21 / 48,             	step 500 / 1875,             	loss = 0.0694
epoch 21 / 48,             	step 600 / 1875,             	loss = 0.1070
epoch 21 / 48,             	step 700 / 1875,             	loss = 0.0619
epoch 21 / 48,             	step 800 / 1875,             	loss = 0.0632
epoch 21 / 48,             	step 900 / 1875,             	loss = 0.0174
epoch 21 / 48,             	step 1000 / 1875,             	loss = 0.2727
epoch 21 / 48,             	step 1100 / 1875,             	loss = 0.0356
epoch 21 / 48,             	step 1200 / 1875,             	loss = 0.0486
epoch 21 / 48,             	step 1300 / 1875,             	loss = 0.0322
epoch 21 / 48,             	step 1400 / 1875,             	loss = 0.0356
epoch 21 / 48,             	step 1500 / 1875,             	loss = 0.1024
epoch 21 / 48,             	step 1600 / 1875,             	loss = 0.0807
epoch 21 / 48,             	step 1700 / 1875,             	loss = 0.3682
epoch 21 / 48,             	step 1800 / 1875,             	loss = 0.0584
epoch 22 / 48,             	step 100 / 1875,             	loss = 0.1480
epoch 22 / 48,             	step 200 / 1875,             	loss = 0.0246
epoch 22 / 48,             	step 300 / 1875,             	loss = 0.0890
epoch 22 / 48,             	step 400 / 1875,             	loss = 0.2530
epoch 22 / 48,             	step 500 / 1875,             	loss = 0.1584
epoch 22 / 48,             	step 600 / 1875,             	loss = 0.0546
epoch 22 / 48,             	step 700 / 1875,             	loss = 0.0448
epoch 22 / 48,             	step 800 / 1875,             	loss = 0.1319
epoch 22 / 48,             	step 900 / 1875,             	loss = 0.0338
epoch 22 / 48,             	step 1000 / 1875,             	loss = 0.0490
epoch 22 / 48,             	step 1100 / 1875,             	loss = 0.1707
epoch 22 / 48,             	step 1200 / 1875,             	loss = 0.1478
epoch 22 / 48,             	step 1300 / 1875,             	loss = 0.0771
epoch 22 / 48,             	step 1400 / 1875,             	loss = 0.0172
epoch 22 / 48,             	step 1500 / 1875,             	loss = 0.1620
epoch 22 / 48,             	step 1600 / 1875,             	loss = 0.2205
epoch 22 / 48,             	step 1700 / 1875,             	loss = 0.0452
